"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"","",""
"ui_bubble_rating bubble_40","Miglior cibo fusion","Sono cliente da anni, dal vecchio ristorante nero, e dopo averne provati tanti ho capito che è il miglior all you can eat che si trova, cibo buono, menu vasto, piatti che arrivano in tempo brevi ... poi il ristorante è molto bello e si trova in una bella zona, e poi gli storici camerieri che sono diventati ormai degli amici... andateci consigliatissimo "
"ui_bubble_rating bubble_50","MIGLIORE ALL YOU CAN EAT DI NAPOLI ","Dopo aver girato numerosi all you can eat, abbiamo costatato che il migliore è nettamente Hachi. Il menu unisce il tradizionale alle creazioni dello chef davvero molto particolari e gustose.Da sottolineare lo staff molto disponibile. N.B La prenotazione è obbligatoria."
"ui_bubble_rating bubble_50","Molto buono e facilmente digeribile","Cucina davvero buona, ristorante accogliente e caldo, ottimo servizio.Solitamente dopo aver mangiato al giappo all you can eat è difficile svegliarsi senza qualche problemino di stomaco (soprattutto perchè si mischiano tanti sapori e tante salse). Grazie a questo ristorante posso ricredermi!!Molto buona la tartare di salmone.Sicuramente ci torneremo!!!"
"ui_bubble_rating bubble_50","eccellente a dir poco","È da tanto che ci vado, purtroppo vivo lontano ma ogni volta che vado a Napoli è una sosta obbligata. personale gentile così come il proprietario"
"ui_bubble_rating bubble_50","Esperienza unica","Non è la prima volta che andiamo in questo ristorante, ma c’è stato un cambio di direzione radicale che ha reso i piatti superlativi! Ora la cucina Fusion lascia spazio alla cucina giapponese pura per assaporare a pieno i piatti prelibati che lo chef propone. Mai mangiato un tonno così! Complimenti! "
"ui_bubble_rating bubble_50","Un pranzo sublime","Avevamo perso ogni speranza, riuscire a prenotare è davvero un'impresa ardua perché il locale è sempre pieno... E il motivo c è! Abbiamo fatto un pranzo squisito qualità ottima, gentilezza del personale, piatti unici, freschi, originali e buonissimi. Spero di riuscire presto a tornare a degustare il vastissimo menù all you can eat che propongono e magari, perché no, provare anche le prelibatezze suggerite nel menù alla carta.Consigliatissimo. Gabriella e Fabio"
"ui_bubble_rating bubble_50","L'innovazione delle tradizioni","Siamo stati a pranzo in questo famigerato locale, con l'intenzione di provare fino in fondo se la fama fosse reale oppure no.Abbiamo trovato posto con un po' di fortuna e, anche se abbiamo avuto poco tempo per mangiare attraverso la formula ayce, abbiamo scoperto con nostra piacevole sorpresa che il tempo non è un problema. I camerieri sono tutti molto cortesi, attenti e riescono a dosare bene l'intervallo tra le varie portate (potendo ordinare due piatti a testa per la prima ordinazione e uno a testa per le successive). Il cibo è eccellente, le portate originali, ben impiattate e, a differenza degli altri ayce, il sushi è di prima qualità. Il prezzo è molto buono per il pranzo, in linea con gli altri ayce che offrono molto meno sia di qualità sia di servizio. Il proprietario è una persona squisita e molto competente: continuate così!Fabio e Gabriella"
"ui_bubble_rating bubble_50","MIGLIOR RISTORANTE GIAPPONESE ALL YOU CAN EAT DI NAPOLI!","Avendo provato la formula All You Can Eat in vari ristoranti a Napoli con i miei amici, siamo giunti a conclusione che HACHI,per distacco, è il migliore in cui abbiamo mai mangiato. Salmone eccellente, menù vario e studiato nel minimo particolare, accostamenti classici e stravaganti, in un menù che mette tutti d'accordo. Staff gentilissimo, che invoglia a tornare."
"ui_bubble_rating bubble_50","Fantastico","Uno dei ristoranti per mangiare sushi migliore di Napoli, ottima la formula all you can eat che al modico prezzo di 20 € pp ti concede di assaporare molte pietanze tipiche della cucina giapponese. Super consigliato "
"ui_bubble_rating bubble_50","Eccellenza AYCE","Sicuramente uno dei migliori ristoranti giapponesi con formula AYCE di Napoli. Da quando entri fin quando vai via sei continuamente coccolato dallo staff, nello specifico Giorgio che con attenzione ha accolto ogni nostra richiesta. Qualità del cibo alta e, se si è fortunati, si può avere anche qualche accortezza dallo chefSuper consigliato! "
"ui_bubble_rating bubble_50","Diverso dal solito","Credo che abbia una nota differente dagli altri ristoranti giapponesi quello in questione. La cosa che mi piace di più del posto è la continua ricerca di nuovi sapori, di sperimentare nuovi piatti, di creare nuovi accostamenti. Non è una caratteristica che mi capita spesso di ritrovare negli altri ristoranti all you can eat a Napoli. Inoltre, apprezzo molto il loro sistema organizzatissimo e sempre aggiornato su Facebook.L'unica cosa: vi prego, basta, basta con quel pezzo con le noccioline!! E' davvero stancante come sapore, ne si può mangiare al massimo uno!! Bisogna modificarlo un pò! Per il resto tutto fantastico."
"ui_bubble_rating bubble_50","Serata fantastica","Ieri sera, insieme ad un gruppo di amici, sono stato a cenare in questo ristorante.Inizialmente ero scettico perché il livello medio dei ristoranti giapponesi all you can eat qui a Napoli è veramente basso. Mi sono dovuto ricredere, la cane è stata fantastica. All'ingresso siamo stati accolti da Giacomo che alla fine ci offrirà anche delle portate non in menù.Durante la cena, invece, siamo stati seguiti da Giorgio che ci ha coccolato e fatto ridere per tutto il tempo. Consiglio veramente di passare in questo ristorante per un pranzo o una cena, non ne rimarrete delusi."
"ui_bubble_rating bubble_50","Top","Posto veramente impeccabile dalla cucina, veramente ottima e di qualità, al personale molto professionale e cordiale, Giorgio in particolar modoA mio avviso è uno dei ristoranti giapponesi migliori di Napoli."
"ui_bubble_rating bubble_50","Miglior AYCE di sushi e sashimi di Napoli","Consigliato da amici ci siamo diretti alla scoperta di Hachi. Prima di tutto voglio complimentarmi per il servizio: personale gentile, educato e attento alle richieste dei clienti. Per quanto riguarda il cibo devo dire che in zona nessuno propone un livello di qualità del genere: pesce freschissimo e gustoso presentato in modo accattivante e per niente convenzionale. Un'applauso alll'estro degli chef. Essendo anche io del settore non posso che consigliare vivamente a tutti di concedersi un'esperienza gastronomica da Hachi."
"ui_bubble_rating bubble_50","Ristorante perfetto","Ottimo ristorante qualità ottima personale eccellente soprattutto Giorgio sicuramente ci ritornerò <U+2B50><U+FE0F><U+2B50><U+FE0F><U+2728><U+2728>"
"ui_bubble_rating bubble_50","Top di gamma.","Il migliore Sushi Fusion di Napoli a mio avviso.Fusion in tutti i sensi, anche con qualche contaminazione italiana.Mise en place sobria e con bacchette monouso, servizio ineccepibile e gusto curato nei minimi dettagli dallo chef.In fine siamo stati coccolati tutta la durata della cena da Giorgio, che più che un cameriere è stato una vera e propria attrazione.Complimenti comunque a tutto lo staff. Semplicemente favolosi.Grazie a Giacomo della fantastica accoglienza!"
"ui_bubble_rating bubble_50","Il top","Tutto perfetto! Personale, location e soprattutto il sushi! Vieni anche tu da hachi e non te ne pentirai."
"ui_bubble_rating bubble_50","Cena in famiglia alternativa","Tutto come sempre ottimo; il servizio sempre eccellente e tutte le pietanze buonissime ed originali; consiglio vivamente di provarlo"
"ui_bubble_rating bubble_40","AYCE e servizio tra i migliori della zona","La prima volta in cui siamo stati da Hachi abbiam provato il Menu alla Carta, poi siamo venuti a conoscenza dell’AYCE e siam diventati clienti fissi con questa formula. Tutto buono e perfetto, ma ciò che ci fa venir ancor più voglia di tornare è il nostro cameriere di fiducia, Giorgio. Ormai ci consiglia tutto lui, ci affidiamo a lui con molto piacere! "
"ui_bubble_rating bubble_50","GARANZIA ASSOLUTA","Frequento questo ristorante da anni..e la qualità è sempre al top. Con il nuovo menù,sono stati aggiunti dei rolls squisiti e molto particolari. Lo staff,estremamente cordiale, sa consigliarti bene,ieri sera Giorgio ci ha guidati consigliandoci dei piatti buonissimi. Anche il direttore/proprietario si è mostrato gentilissimo portandoci degli assaggi offerti da loro. Miglior AYCE di Napoli senza alcun dubbio."
"ui_bubble_rating bubble_50","Ottimo Ristorante Giappo","Il migliore all you con eat che abbia mai provato.Un mix di sapori unici. Da ritornarci assolutamente!"
"ui_bubble_rating bubble_50","Migliore AYCE","Ho avuto il piacere di cenare molte volte in questo ristorante, usufruendo della formula AYCE e devo dire che le mie aspettative non sono mai state deluse. Locale molto carino, ottima pulizia. La qualità del cibo è davvero buona, migliore rispetto a qualsiasi altro ristorante all you can eat provato fino ad ora (e non sono pochi). Bravi gli chef, fantasiosi e molto preparati. Impeccabile il personale di sala, disponibile e gentile, con grande cura del cliente, il quale non può che sentirsi super coccolato. Io ed i miei commensali siamo stati spesso omaggiati da portate fuori menù (persino dessert), anch'esse davvero squisite. Buona carta dei vini. Un grazie particolare a Giorgio e Giacomo, sempre disponibili ed estremamente professionali. Consiglio, ove fosse possibile, di aggiungere qualche portata al menù che, rispetto ad altri ristoranti, risulta lievemente ristretto.Per concludere: cibo di qualità, locale confortevole, personale impeccabile, ergo posto consigliatissimo.A presto!"
