"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"","",""
"ui_bubble_rating bubble_50","Davvero soddisfatti!","Su consiglio di amici ci siamo recati ieri sera in questo locale , interno molto carino e curato ,abbiamo ordinato un po’ di antipasti e subito dopo delle tagliate accompagnate da una bella bottiglia di vino rosso , tutto molto buono , la carne era davvero tenerissima , abbiamo concluso la cena con un tiramisù e delle cheesecake buonissime ,siamo stati tutti molto soddisfatti siamo certi che torneremo !"
"ui_bubble_rating bubble_50","Buona Pizzeria in centro Napoli","Cena settimanale veloce a dicembre 2018 per lavoro. Ottima posizione in un centro Napoli, vicno al centro direzionale. Parcheggi pubblici in prossimità.Il locale è antico ma ristrutturato di recente, arredato in maniera semplice.Il menu prevede soprattutto carne, ma anche pasta e pizze tradizionali.Abbiamo mangiato pizza e sono risultate deliziose.Servizio veloce, cortese e disponibile.Prezzi giusti in relazione al contesto."
"ui_bubble_rating bubble_50","Fantastici!","Complimenti per tutte le pietanze mangiate..Antipasto di patate fresche spettacolari!Bistecca di pollo divina!Filetto al pepe verde buonissimo!Complimenti ad Antonio il cuoco e alle ragazze disponibilissime...Da Palermo ritorneremo!"
"ui_bubble_rating bubble_30","Consigliato...nei giorni in cui lavorano poco","Ultimamente un po’ deludente...siamo stati a cena verso metà dicembre giorno infrasettimanale, molte voci del menu (3 per l’esattezza) non erano disponibili e il personale si giustifica dicendo ke avevano lavorato tanto a pranzo,alchè ordino una tagliata che assolutamente non poteva definirsi tale in quanto la carne aveva un sapore non eccelso e comunque estremamente diverso dal solito. Ottimi come sempre i contorni. Personale decisamente acerbo, quindi poco professionale. Speriamo sia stato un caso xke generalmente ci soddisfa a pieni voti"
"ui_bubble_rating bubble_40","Carne buonissima!","Decidiamo di cenare in questo simpatico locale attratti dalla vicinanza al nostro albergo e dalle buone recensioni. veniamo accolti da personale gentile che ci mette subito a nostro agio.Prendiamo due hamburger di scottona, una salsiccia, e un hamburger di tacchinoil tutto accompagnato da contorni misti.servizio giovane, veloce e attento! Segnaliamo la bontà veramente eccezionale della carne, segno di una grande attenzione alla qualità della materia prima! in quattro abbiamo speso €80; davvero una piacevole sorpresa per rapporto di qualità prezzo.Consigliatissimo a chi dovesse capitare da queste parti."
"ui_bubble_rating bubble_50","Una sera a Napoli....","Per motivi di lavoro mi trovo a cenare in questo locale, devo dire che la carne è ottima, il personale molto gentile..... insomma lo consiglio a tutti quelli che sanno apprezzare la scottona e non solo..!!! Rando Luca."
"ui_bubble_rating bubble_50","Ottima esperienza..."," Sono stato qui con dei colleghi varie sere...sempre un'esperienza eccezionale.La carne ottima sia nel taglio che nella cottura...servizio ultra attento e professionale...assolutamente consigliato."
"ui_bubble_rating bubble_40","Un bel posto davvero","La zona circostante non rende giustizia alla piacevole sensazione appena entrati nel locale ed alla cortesia del personale.Ottima ogni pietanza ed i prezzi molto onesti e alla portata di tutti ed inoltre allineati alla qualità."
"ui_bubble_rating bubble_50","Super consigliato","Abbiamo trovato questo locale per caso e ne siamo veramente contenti!Era la prima volta quindi una delle ragazze ci ha consigliato di prendere due tagli diversi di Scottona (che è la loro specialità),abbiamo quindi optato per filetto e T-bone. Entrambi buonissimi, cotti alla perfezione, in particolare il filetto si tagliava veramente con facilità.Tutti i piatti sono accompagnati da vari contorni.Ottima scelta anche nella carta dei vini.L'atmosfera è molto calorosa, il personale è gentile ed il servizio veramente veloce.Per concludere abbiamo preso un tiramisù scomposto al pistacchio , vi consigliamo di scegliere tra le opzioni della casa.Per concludere, il conto è proporzionato a quello che abbiamo ordinato ed assolutamente nella media.Ci ritorneremo sicuramente! "
"ui_bubble_rating bubble_40","scottana","Persone molto ospitali, ottimo servizio buone le pizze, ma la carne di ottima qualita',vasta scelta di vini e birre."
