"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"","",""
"ui_bubble_rating bubble_40","Ottimo Sushi","Locale piccolo ma ben arredato!!!Staff cordiale e preparato sulle pietanze, Ottimo sushiConsigliato soprattutto per provare la differenza con i sushi cinesi!!!P.s. Chef brasiliano, davvero bravo!!!"
"ui_bubble_rating bubble_40","Una piacevole conferma","Locale piccolo ma accoglientePersonale cortese e sempre disponibile Unica piccola pecca i tempi di attesa tra le varie portatePietanze ottime, il dolce caldo/freddo favoloso"
"ui_bubble_rating bubble_30","Carente!!","Senza nulla togliere alla freschezza e qualità del pesce, risulta impossibile per un appassionato di cibo giapponese non rilevare la consistenza molle e spiacevolmente calda degli uramaki. Decisamente scarsa la varietà di gusti proposta nel set da n.30 pezzi. Location piccola ma oltremodo accogliente merito anche di un cortese e affabile personale di sala.Dulcis in fundo un formidabile quadrotto di torta al cioccolato fondente con gelato al tè verde."
"ui_bubble_rating bubble_50","Conferma","Tornato dopo qualche mese e ho trovato la stessa bontà dell'altra volta. Il sushi è buonissimo così come le altre pietanze. Ampia scelta di vino e personale che ti coccola. Prezzi nella media di un ristorante giapponese. "
"ui_bubble_rating bubble_30","sushi si o sushi no","premesso non sono un amante del sushi, ad un piatto di hot rolls preferisco un trancio di orata ed ad una tempura probabilmente i panzarotti. Locale davvero piccolino, ma con cucina a vista, un must. buona la scelta dei vinipersonale gentile e disponibile, buona se non fondamentale la spiegazione dei piatti serviti, non tutti siamo filojappoabbiamo provato una serie di piatti tra zuppa, sashimi ed onigiri, per chiudere un trancio di salmone alla brace (strano, per un locale di sushi)Nel complesso qualitativamente non mi ha entusiasmato, rispetto ad altri ristoranti di sushi dove ho maggiormente apprezzato i sapori, questo non mi ha colpito. Il prezzo, invece, si conferma alto. if you want"
"ui_bubble_rating bubble_20","Sta peggiorando !","Sono andata varie volte ma dalla prima volta devo dire è molto scesoIeri hot rolls buoni tempura Di gamberi direi proprio di no invece di essere leggera e soffice era croccante Sembrava come fatta con Pan grattato Noudels crudi Nn credo di tornare "
"ui_bubble_rating bubble_20","Crollo Totale! ","Purtroppo è rimasto solo il nome. Ci mancavo da un po’ e devo dire che c’è stato un crollo totale dal servizio ai piatti. Il conto è rimasto lo stesso. Quindi caro. Mi dispiace perchè mi piaceva il posto.. "
"ui_bubble_rating bubble_50","Ottimo rapporto qualità prezzo","Sono stata spesso da Puro e lo trovo un buon ristorante giapponese, dove sono sempre stata accolta con cordialità e attenzione. L'ultima volta ci sono stata con delle amiche martedì che c'era un'offerta speciale (menù degustazione 25€ e potevi mangiare quanto volevi)...be', abbiamo mangiato davvero tutte cose ottime, in quantità industriali, e abbiamo pagato solo i 25€ a testa dell'offerta!!!!"
"ui_bubble_rating bubble_50","Over the top","PURO piacere di esserci e di gustare le tante prelibatezze, preparate con maestria e tanta qualità delle materie prime impiegate. Provare per credere "
"ui_bubble_rating bubble_50","Una bellissima sorpresa","Premetto che mangio giapponese soprattutto all’estero, perché ogni volta che mangio sushi dalle nostre parti rimango sempre delusa.Mi hanno colpito l’alta qualità e la freschezza del pesce, l’equilibrio e l’intensità dei sapori, l’eleganza delle presentazioni, la professionalità del servizio. Tutto davvero eccellente!In più c’è un parcheggio praticamente attaccato al ristorante, quindi è anche comodo come location.Per me è una eccellenza del settore. Lo consiglio vivamente! "
"ui_bubble_rating bubble_50","Il Sushi Puro ","Premesso che io e mia moglie siamo stati trascinati in questo ristorante da nostro figlio amante del sushi, siamo rimasti piacevolmente colpiti da tutto. Il ristorante è veramente ben curato nei minimi particolari e con un piacevole giardino. Il menù è ricco e vario con diverse alternative il pesce ben lavorato e saporito. Ottima carta dei vini. Inoltre un elogio va allo staffmolto attento nella spiegazione delle varie portate."
"ui_bubble_rating bubble_50","Qualità eccelsa! ","Questo ristorante è per chi vuole provare il vero sushi, quello di qualità!! Cibo buonissimo, di altissimo livello e prezzi assolutamente proporzionati a quello che mangi e soprattutto a come si mangia!Location carina e molto intima, personale gentilissimo!Ci torneremo tutte le volte che possiamo! "
"ui_bubble_rating bubble_20","no. salmone rancido. e","bisognerebbe iniziare ad essere un po piu severi se no tutti posso fare rolls e temaki. non basta solo schiaffare un po di pesce tra l'latro pasticciato e maleodorante in mezzo al riso e inguacchiare con salse varie"
