"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"","",""
"ui_bubble_rating bubble_50","Buonissima!!!","Locale rinnovato da non molto dove fanno una pizza al taglio buonissima! Tantissime varietà di gusti, farcita con prodotti freschi e di qualità. Ora effettuano anche il servizio a domicilio. Un buon punto di riferimento per spuntini o anche cena. Bravi continuate così!"
"ui_bubble_rating bubble_50","La migliore pizza al taglio in assoluto","Amo questo posto, lo frequento da anni. La qualità della pizza è eccelsa e senza risultare pesante o di difficile digeribilità. Scelgono ingredienti di qualità. I gusti da scegliere sono tantissimi, eventualmente accettano anche prenotazioni telefoniche. Personalmente ogni volta che ho bisogno di fare un pranzo veloce e gustoso scelgo questa pizzeria e rimango sempre soddisfatta al 100%. Una pizzetta tira l'altra.L'ambiente è stato da poco rinnovato risulta moderno e pulitissimo. Sono presenti tavolini all'interno in cui soffermarsi per un pasto veloce. Hanno anche servizio di caffetteria per eventuali colazioni. Consigliatissimo!"
"ui_bubble_rating bubble_20","Pizza ","La pizza può piacere o no dipende dai gusti, a me non è piaciuta piuttosto gommosa e insipida, ma quello che mi ha dato più fastidio sono stati i tavoli unti, due su due. Così non va bene . "
"ui_bubble_rating bubble_50","Il Top del Top","Spesso mi reco a Cesena e devo dire che il trancio di pizza che assaporo in questa pizzeria varrebbe la trasferta già di per se. Pizze curate nella scelta degli ingredienti, abbinamenti ben azzeccati e impasto leggero e gustoso. Suggerisco l'impasto al farro... Top!"
"ui_bubble_rating bubble_50","LA MEGLIO AL TAGLIO","Delle pizzerie al taglio questa è la migliore. Appena rinnovato il locale in stile moderno anche se sembra che abbiano tolto qualche tavolo. Comunque la meglio."
"ui_bubble_rating bubble_40","Pizzeria al taglio cesenate","Locali appena rinnovati in questa pizzeria storica cesenate, Pizze al pomodoro e con tante farciture sfornate sempre in continuo. Impasto leggermente pesante. Pero' tutte le pizze sono discrete- Ragazze al babo brave e gentili. Prezzi nella media della citta'"
"ui_bubble_rating bubble_50","La pizza al taglio piu' buona di Cesena","Pizzeria storica alla barriera di Cesena. Cambiata nell'arco degli anni, ristrutturata, ammodernata, ma sempre rimasta fedele alla tradizione, sia come qualita' che come attenzione ai particolari. La pizza risulta particolarmente soffice e gradevole da gustare. Molteplici gli abbinamenti di gusti e le tipologie di farina utilizzate per gli impasti. Ampio spazio sia interno che esterno. Ottimo rapporto qualita'/prezzo. Personale disponibile, gentile e sorridente."
"ui_bubble_rating bubble_40","Buona pizza al taglio!","Una buona pizza al taglio, vicinissima al centro storico di Cesena.Buona in tutte le sue versioni questa pizza è molto leggera e bella da vedere.Personale gentile e locale luminoso."
"ui_bubble_rating bubble_50","Ottima pizza!","siamo arrivati ad ora di pranzo come turisti di passaggio, e siamo rimasti piacevolmente sorpresi dalla bontà delle pizze e dalla cortesia del personale. Davvero consigliatissima la pizza al farro."
"ui_bubble_rating bubble_50","La miglior pizza al trancio ","Ogni volta che vado in centro, da sola o in compagnia, un salto in questa pizzeria è d'obbligo. È l'unico posto dove mangio anche 2 quadretti di pizza di fila volentieri."
"ui_bubble_rating bubble_50","Ottima pausa pranzo","Ottima pausa pranzo: pizza gustosissima, ben farcita e cotta! Buonissima anche quella con l'impasto al farro. Ideale per una pausa veloce e sfiziosa!! Un plauso al sorriso delle due ragazze al banco: qualcosa di unico. "
"ui_bubble_rating bubble_50","OTTIMA PIZZERIA AL TAGLIO","Prendiamo regolarmente le pizze al taglio in questo locale, sono ottime e gustose, ben condite anche se non troppo grandi, personale cordiale, buona la posizione."
"ui_bubble_rating bubble_40","Un punto di riferimento","Ormai questo posto è un pezzo di storia di Cesena,ci andavo a mangiare quando frequentavo il liceo e ci torno volentieri oggi quando capito in città per lavoro.Ho apprezzato molto gli impasti con farina di farro e senatore cappelli,il servizio celere e la cordialità del personale. Consigliato!"
"ui_bubble_rating bubble_50","pizzette di buon gusto","Se vi va una buona pizza al taglio, da consumare in loco, o da asporto, potete tranquillamente fidarvi ed entrare...gentilissimo il personale, buona la pizza..."
"ui_bubble_rating bubble_30","Trancio di pizza","Provata per evitare ristorante e la solita piadina. Per me la pizza è cosa diversa ma per un pranzo veloce può andare. Il gusto è buono e i prezzi modici. "
"ui_bubble_rating bubble_40","una pizzeria al taglio che non fa rimpiangere le pizzerie tradizionali","Se passeggi per il centro di Cesena e ti viene un languore allo stomaco, vai pure tranquillo da questa pizzeria,Molte le combinazioni, io ho preferito la margherita che ho trovato molto buona.Ambiente essenziale,anch'io sono stato colpito dalla gentilezza della signora che serviva."
"ui_bubble_rating bubble_50","Invitante! ","Ho avuto modo di fermarmi casualmente in questa pizzeria per dei pezzi al taglio da asporto, e non avrei fatto la recensione se non avessi note di merito da evidenziare. Innanzitutto la pizza colpisce per quanto risulta profumata e soffice, tanto da mantenersi morbida anche dopo alcune ore chiusa in busta..ma una considerazione speciale è rivolta alla gentilezza e dolcezza della barista che mi ha servita, qualcuno l'ha chiamata Martina..al giorno d'oggi è sempre più raro trovare persone che facciano con il sorriso il proprio lavoro quindi il complimento è particolarmente sentito! Ottima impressione, ci tornerò!"
"ui_bubble_rating bubble_50","Pizza al taglio molto buona ","Spessore giusto, ingredienti gustosi, il risultato è decisamente buono. Per una pausa veloce e gustosissima questo è il posto ideale. "
