"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"","",""
"ui_bubble_rating bubble_10","Capelli nei piatti","Non va lontano un ristorante dove pensano a risparmiare nel pesce e fregare i clienti. Una puzza talmente forte da non vedere l’ora di uscire per respirare e non lo pensavamo solo noi ma anche un tavolo di altre persone che commentavano! Qualità del pesce pessima, ho lasciato il pezzo di salmone 10 minuti nel piatto ed ha completamente cambiato colore! È arrivato un piatto con un capello lungo dentro, l’ho fatto notare alla cameriera ed era scocciata lei. Abbiamo smesso di mangiare dalla nausea che ci dava il posto e siamo andati a pagare per andarcene nel conto hanno aggiunto qualche euro per “non aver mangiato il piatto con il capello di una persona dentro”. Non lo consiglio a nessuno "
"ui_bubble_rating bubble_10","Orripilante","Pesce al limite del mangiabile...ma i gamberoni alla griglia no! Non erano assolutamente mangiabili!! Puzzavano di ammoniaca nonostante fossero stati grigliati...Giudicate voi."
"ui_bubble_rating bubble_10","NON ANDATECI MAI","A parte la puzza appena entri infernale. La qualità del pesce scandente. Sa tutto di cipolla e stantio. Sono stata male tutta la notte. E per finire in bellezza,eravamo in 3, abbiamo lasciato 6 pezzi di sushi sul piatto( perché davvero cattivo) e abbiamo dovuto pagare la qpenale di 5€ per 6 pezzi in 3!! Senza parole. 27€ a testa per un menu,1 acqua e un caffè. Andate altrove. Non vale assolutamente. "
"ui_bubble_rating bubble_10","Digiuno","Mi ci ha portato un amico con l inganno, alla fine nn ho mangiato nulla, nn sono un amante del pesce ne della cucina cinese. Pessima qualità e personale maleducato puzzolente"
"ui_bubble_rating bubble_40","Molto buono","il riso non sa di plastica il pesce é buono. se non mangi il pesce crudo ci sono altri piatti senza il pesce crudo(spaghetti,ravioli...) la location é bella e i camerieri gentili"
"ui_bubble_rating bubble_10","Cena deludente ","Una delusione! La qualità è peggiorata notevolmente rispetto a qualche anno fa! Nel sashimi di salmone erano presenti le spine, cosa che non mi è mai successa da altre parti, gli uramaki con il gambero fritto assolutamente senza sapore! Esistono all you can eat più decenti sicuramente."
"ui_bubble_rating bubble_40","Non male!","Sono stato varie volte in questo ristorante, sia a pranzo che a cena. Il locale è molto carino, l'unica pecca che ho riscontrato sta nel fatto che quando è molto pieno si mangia un po' uno sopra l'altro e molto vicini agli altri tavoli ma questo penso sia valido solo per una delle sale che hanno. Le altre sono molto grandi e spaziose.Il cibo non è male e soprattutto la sera il menù è abbastanza vasto da poter permettere di assaggiare molti piatti diversi dalla nostra cultura. Nel complesso sono anche abbastanza buoni.Nota positiva è il servizio. Nelle ultime volte che sono andato ci hanno servito con una velocità impressionante. Pertanto sono soddisfatto di questo locale!"
"ui_bubble_rating bubble_50","Pranzo con amiche","Posto molto carino, cibo fresco e buono e personale attento e gentile. Ci tornerò sicuramente molto volentieri! Super raccomandato"
"ui_bubble_rating bubble_10","Molto dispiaciuto","Sono stato in questo ristorante ieri sera..carino e ben servito! I piatti sono accettabili e nelle ore di punta c è sempre molto caos!! Tornato a casa sono stato male e ho vomitato più volte quello che avevo preso..credo che il pesce nn era di ottima qualità..molto Dispiaciuto! Nn ci tornerò piu"
