"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"","",""
"ui_bubble_rating bubble_50","pizza con tippest","Ho usufruito di un buono Tippest. La Pizza mi è piaciuta, quindi ne terremo conto per le prossime volte. La portano anche a domicilio (valutata la distanza) per 0,50 euro in più a pizza. I Gusti sono tanti e mi sembra di ricordare che non c'è solo pizza. Gentili"
"ui_bubble_rating bubble_50","Stasera pizza","Ottima pizza piaciuta a tutta la famiglia il personale è molto cordiale e veloce nel servizio ci tornerò sicuramente"
"ui_bubble_rating bubble_50","Bravi ragazzi ","Dopo un avvio un po così così i ragazzi della Piedizza anno saputo migliorarsi tantissimo sia nelle pizze tonde sia nella pizza al quadretto romana e anche nelle piedine e crescioni!!! Consigliato bravi ragazzi!!"
"ui_bubble_rating bubble_50","BUONISSIMA!!!!","Penso sia una delle migliori pizzerie in zona ! Scoperta grazie al volantino ricevuto a casa ed è stata una piacevolissima scoperta!!! Pizza a domicilio .Poi i gusti son gusti ma per me BUONISSIMA! Consigliato."
"ui_bubble_rating bubble_50","Pizza buonissima ","Pizza fuoriditesta...la migliore in assolutoanche il doppio impasto non è pesante..si digerisce subito"
"ui_bubble_rating bubble_40","Capitata dopo la pubblicità ","Di volantinaggio nei paesi limitrofi! Prezzi competitivi e rotoli e pizzette al taglio molto buone!!! Arrivata a casa mi hanno mangiato tutte le pizzette, son riuscita a dargli un morso x scapuzzo visto che se le sono svampate! "
"ui_bubble_rating bubble_50","Pizza ottima, ","La nuova gestione è partita subito bene, simpatici e molto gentili..la pizza ora è imbattibile all inizio non era perfetta ma ora è davvero buonissima, anche se si raffredda, dopo averla scaldata torna ottima! "
"ui_bubble_rating bubble_10","Bocciato","Sono andato a mangiare la pizza con la nuova gestione ma purtroppo la pizza non mi è piaciuta sopratutto la mozzarella secondo me era formaggio fuso ho mangiato anche un crescione le erbe avevano un sapore sgradevole .mi dispiace non tornerò .quanto ci mancano i vecchi gestori .la simpatia di Romina e la pizza Peppo."
"ui_bubble_rating bubble_40","Pizza ottima!","Dopo gli immancabili problemi iniziali e varie prove, la nuova gestione è riuscita ad azzeccare un ottimo impasto e ingredienti di qualità! Pizze grandi e ben farcite e prezzi ottimi! La piadizza produce pizze tonde e quadretti, crescioni, piadine, schiacciatine e rotoli. Da consumare li o da asporto. I nuovi gestori sono molto carini e si preoccupano di accontentare sempre il cliente! Bravi!"
"ui_bubble_rating bubble_40","Bravi!!","La pizza è migliorata notevolmente dalla precedente gestione,finalmente anche impasto al Kamut!. La pizza è molto buona e rimane sempre gustosa fino alla fine.Che dire di più unica cosa da fare è provare per credere!!!"
"ui_bubble_rating bubble_10","PIZZA PESSIMA","Un sabato sera sono venuta a pretendere 2 pizze da asporto, una diavola e un ortolana. Appena arrivata a casa ne ho mangiato un pezzo e ho avuto subito la tentazione di buttarla via, la mozzarella è scadente, sembra di mangiare della plastica e l'impasto ho fatto fatica a digerirlo, mentre altra pizza aveva delle verdure congelate ( si vedeva che non erano fresche).Sconsiglio di andare a prendere la pizza, finchè non migliorano la qualità degli ingredienti."
"ui_bubble_rating bubble_40","Pizza ottima!","Avevo presente la vecchia gestione e devo dire che questa nuova, a mio parere, è molto migliore!Comunque, eravamo io e il mio compagno e abbiamo preso una pizza sconvolgimi, una baby con la salsiccia e una marinara al kamut. Devo dire che la pizza al kamut è davvero buonissima e soprattutto con il giusto quantitativo di pomodoro (cosa non scontata dato che molte pizzerie ne mettono solo un velo) e anche le altre due pizze erano buone e ben condite! Inoltre noi abbiamo consumato la cena nel locale e i ragazzi che ci lavorano sono davvero gentili e alla mano.Ad ogni modo siamo usciti soddisfatti e penso proprio che prenderemo ancora la pizza qui!"
"ui_bubble_rating bubble_50","Ottima pizza e crescioni","Il locale è piccolo ma ci si può sedere per mangiare e non è poco, poi in estate c'è il giardino davanti che è molto utile... Pizza tonda, pizza al taglio, crescioni e piadine e molto altro ancora... a mio parere i crescioni sono i migliori di cesena per gusto, prezzo e grandezza. La pizza ne troppo sottile e ne troppo alta, fragrante e buonissima. Da ritornare sicuramente..."
"ui_bubble_rating bubble_40","Ottima pizza e non solo","Eravamo passati per caso da quelle parti!! Abbiamo mangiato li La pizza buona piadina buona e leggerapizza a quadretti soffice!!OTIMO posto"
