"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"","",""
"ui_bubble_rating bubble_50","Mangia qui una pizza e poi ritorni.","Nella mia non breve vita, avrò mangiato qualche quintale di pizze e raramente ne ho gustate di così buone. Delle tante esposte, ho scelto per me e mia moglie 2 tranci di una alle melanzane e 2 con pomodoro fresco e mozzarelle.La pasta è croccante e mangiabilissima.La gentile fanciulla, che dispensava tali bontà,è molto cortese e sorridente ed ho intravisto pizzaioli giovani e solleciti.Insomma, un bel posticino per di più dai prezzi onestissimi."
"ui_bubble_rating bubble_40","Antichi sapori di cereali poco consumati..............","Qui funziona il metodo al trancio, un paio di quadretti normali è la porzione proposta, con grani antichi e cerali poco utilizzati viene fatto l'impasto che permette alla pizza alta qualità e digeribilità. Al tavolo ci si può sistemare per gustarsi in pace queste specialità da provare."
"ui_bubble_rating bubble_50","pizza di ottima qualità, lievitata con lievito madre e farine scelte è leggera e gustosissima","i proprietari sono molto gentili e accoglienti . disponibilissimi e competenti nel dare chiarificazioni sugli ottimi ingredienti (naturalmente bio) che usano per la pizza sicuramente ci tornerò e invito ad andare non resterete sicuramente delusi anzi ci tornerete"
"ui_bubble_rating bubble_40","ottimi ingredienti","La pizza è indiscutibilmente di qualità, gli ingredienti della farcitura sono ottimi.Per i miei gusti l'impasto è un po zeppo, soprattutto nei bordi e in particolar modo nella versione con canapa.E' bella corposa e li per li riempie molto, ma è digeribile.Il servizio è gentile e sorridente, si può prendere da asporto o gustarla ai tavoli.L'orario migliore è fra le 18.15 e le 19.00 perchè sfornano continuamente."
"ui_bubble_rating bubble_50","Pizza di alta qualità !","Pizza eccezionale fatta con ingredienti di alta qualità. Proprietari molto gentili, c'è anche una salettina con i tavolini. Consigliatissimo !"
"ui_bubble_rating bubble_50","Davvero un ottima pizza!","Sono stato un paio di volte per un pranzo veloce in questa pizzeria, dove la pizza è veramente ottima e gustosa!Se mi dovesse ricapitare di essere in zona per pranzo sicuramente ci tornerei!"
"ui_bubble_rating bubble_50","Pizza da gran signori","Fanno una ottima pizza anche da asporto.La qualità dei prodotti è apprezzata al primo morso. Non friggono le verdure ed utilizzano una ottima mozzarella. La pizza alla canapa poi sbomba dalla bontà."
"ui_bubble_rating bubble_50","Qualità a prezzi convenienti ","Con mia moglie ho frequentato più volte questa pizzeria e devo dire che siamo stati sempre molto soddisfatti sia per la ottima qualità che per la gentilezza dei titolari. Veramente bravi. Continuate così."
"ui_bubble_rating bubble_40","buona pizzona da 16 spicchi.","Siamo in 4 e mangiamo una pizzona con 4 gusti. molto buona, soprattutto la 'parmigiana'. Buona anche la crosta attorno che di solito mia figlia lascia nel piatto.Con l'aggiunta di coca cola e acqua fanno 24 Euro. ok!"
