"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"","",""
"ui_bubble_rating bubble_40","Sempre pronto","Pranzo ottimo, anche se arrivi e non hai prenotato hanno un posto per te. Eccezionale accoglienza dei titolari. Ottima la pizza e i secondi, i primi assaggiati di rado causa fretta e mio poco tempo a disposizione.Cene a due carine con atmosfera di simpatia. Ci ritorno sempre. Fa solo e in compagnia."
"ui_bubble_rating bubble_50","Pranzo con la famiglia","Samuele a sua moglie sono speciali ci hanno per l ennesima volta confermato la loro bravura e professionalità.Abbiamo fatto la cena per il nostro matrimonio ed era stato favoloso..ieri abbiamo festeggiato con i parenti la nascita di nostra figlia e di nuovo senza parole.È tutto buonissimo e prezzo onesti Siete favolosiRistorante assolutamente da provareeeeee tutto ma davvero tutto delizioso"
"ui_bubble_rating bubble_50","Wow cena fantastica,,,","Mi sono recato per curiosita' in questo locale dopo aver visto molte recensioni positive.Ho mangiato un ottimo primo con Astice e un tagliolino con gamberi e zucchine,porzione abbondante e ben servita(anche l'occhio vuole la sua parte).Il cameriere ha saputo consigliarmi il giusto abbinamento vino/piatto e il servizio e' stato di qualita'.Per quanto riguarda il titolare ottima cordialita' ,gentile e molto simpatico.Ho voluto prendere una catalana di crostacei (di soito va prenotata prima)invece il cuoco e' riuscito a prepararla e a servirla in tempi brevi.Sorbetto e dolce.E due bottiglieConsiglio di andarci...io tornero' sicuramente..Non ho fatto foto ma merita veramente . di vino!!Ottimo vino!!!Considerando che ho mangiato bene il rapporto qualita' prezzo e' molto buono (considerando che ho mangiato astice e crostacei)..Oltre alla sorpresa che mi ha fatto il titolare(la candela sulla torta e la musica)...Veramente una splendida serata."
"ui_bubble_rating bubble_50","Pizza e Allegria","Io e la mia amica Barbara ci siamo state a cena ieri sera per caso.. cercavamo un locale dove ci fosse anche un proseguo serata magari con del karaoke di qualità...non ci aspettavamo niente ed invece abbiamo passato una delle serate più belle in assoluto...iniziata con un'ottima pizza con impasto a lievitazione naturale per più di 72 ore. L'ingrediente principale è l'acqua, ma non una qualsiasi, esattamente quella che sgorga alla sorgente del Tevere sul monte Fumaiolo dove il proprietario gestisce anche altri locali. Un connubio soffice e altamente digeribile.. squisita veramente. A seguire poi un assaggio di ottimi dolci fatti in casa gustati con l'intrattenimento della bellissima e bravissima Stefy, la quale ci ha lasciato cantare e divertire, rallegrandoci lo spirito nella maniera più spontanea e naturale possibile. Il personale è molto gentile e preparato. Un saluto va al proprietario il Sig. Samuele, che in fatto di ristorazione non teme eguali, facendo questo mestiere da molti anni ormai. In conclusione una bella sorpresa è stata fermarsi casualmente alla Pannocchia a Calisese di Cesena...la consigliamo davvero a tutti!! Arrivederci a presto dunque..Irene e Barbara. <U+270C><U+FE0F>"
"ui_bubble_rating bubble_40","molto bene","siamo capitati quasi per caso in questo ristorante a Calisese,portate di pesce ottime,molta cordialità e cameriere professionale e molto gentile,conto nella norma e titolare simpaticissimo."
"ui_bubble_rating bubble_40","Pizza dopo la palestra...","Locale come sempre pulito e ordinato...pizza buona...servizio attento...ha soddisfatto le aspettative...."
"ui_bubble_rating bubble_40","SEMPRE BUONISSIMO","pizza eccezionale e crostini da urlo come il conto sempre più che onesto buone anche le carni bravi ragazzi alla prossima."
"ui_bubble_rating bubble_10","Servizio pessimo","Appena tornato dalla Pannocchia dopo una cena tra amici. Tralascio il cibo perché non era malvagio ed i pareri erano comunque discordanti, dall'accettabile allo scarso. Quello che ci ha deluso maggiormente è stato il servizio. Locale normalmente pieno eppure, tempi lunghissimi per avere i menù. Consegnati tardi sono stati gettati sul tavolo, il cameriere è arrivato dopo almeno 20 minuti a prendere l'ordine. I piatti son o arrivati con tempi diversissimi. Una coppia ha atteso almeno 30 minuti per mangiare nonostante avessero servito già altri di noi. Dopo aver sparecchiato altra lunga attesa per la richiesta del caffè e sopratutto nessuna umiltà nel dimostrare un minimo di rammarico per un servizio del genere. Dettaglio che può forse capitare ma che aggiunto al resto, ha pesato molto, tovaglia sporca e cimici presenti nella veranda dove abbiamo mangiato. Di sicuro sconsiglio questo locale a chiunque."
"ui_bubble_rating bubble_40","Si può fare di meglio","Siamo stati in questa pizzeria su indicazione di abitanti del luogo.L'impatto con il locale non è stato dei migliori; ambiente saturo di arredamento un pò fuori dai tempi e senza uno stile preciso, ma soprattutto stracarico di tessuti ed oggettistica evidentemente difficile da pulire.....In compenso si mangia molto bene e le portate sono abbondanti, ed anche il personale è molto accogliente e cordiale. I prezzi sono giusti."
