"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"","",""
"ui_bubble_rating bubble_50","Piadina meravigliosa ","Dopo una giornata di lavoro il venerdì di rito una piadina unica e stupendaSi può scegliere tra 1000 gusti e ogni volta ho l’imbarazzo della sceltaConsigliato ci mangerei tutti i giorni "
"ui_bubble_rating bubble_50","Pranzo veloce","Pranzo veloce, piadina al TOP.Titolare simpaticissimo e molto disponibile.La vera piadina Romagnola a Jesi.CONSIGLIATISSIMO...."
"ui_bubble_rating bubble_50","Piadina Super","Sono cliente da diverso tempo, piadina romagnola leggera e ben digeribile, sempre molto farcita, possibilità di scelta tra molti ingredienti freschi di giornata. Ottimi anche i cassoni e la piadipizza. Il proprietario è molto simpatico.Da provare assolutamente...!!!"
"ui_bubble_rating bubble_50","POSTO ECCEZIONALE E ACCOGLIENTE","Piadina eccellente ...buona e genuina .....e servizio D.O.C. ! Sergio il proprietario è una vera forza della natura.....molto simpatico sempre allegro e allo stesso tempo professionale! Ve lo consiglio vivamente! "
"ui_bubble_rating bubble_50","Ottimo!","Abitando li vicino mi capita spesso di ordinarle e portarle via! Tanta scelta di gusti per tutti i palati e impasti vari... anche piade dolci x i più golosi! Ben farcite! Locale piccolino ma qualità ottima! Da provare per una cena/pranzo veloce!"
"ui_bubble_rating bubble_50","Un pranzo veloce","Causa pranzo veloce ho approfittato per provare la piadina di questo locale....ne avevo sentito parlar bene ed è stat così!!!! Piadina ottima stesa al momento ,titolare gentilissimo... ci tornerò sicuramente."
"ui_bubble_rating bubble_40","Ottima","Ottime le piadine, saporite e molto abbondanti, il titolare molto simpatico e comunque professionale mentre i prezzi sono piuttosto economici."
"ui_bubble_rating bubble_50","Piadina top!","Possibilità di scegliere fra vari tipi di impasto ( normale, integrale, 5 cereali, farro, light). Le farciture sono tantissime, c'è l'imbarazzo della scelta! Piadine che, seppur molto condite con ingredienti freschi, rimangono leggere e ben digeribili! Proprietario molto alla mano, gentilissimo e disponibile."
"ui_bubble_rating bubble_50","Promosso a pieni voti","Ci troviamo a Jesi per lavoro e cercando una piadineria per un pranzo al volo ci affidiamo ai suggerimenti di Trip advisor! Mai come questa volta è stato così utile! Non lasciatevi ingannare dall'insegna un po' nascosta della piadineria ,ma entrate e non ve ne pentirete! Una piadina ottima davvero,con degli abbinamenti particolari e gustosissimi! La versione integrale merita!Per non parlare della simpatia del titolare che ci ha accolto come fossimo a casa,offrendoci dei cioccolatini e una grappa a fine pranzo! Gentilissimo!! Ritorneremo presto!Gli amici di Città di Castello"
"ui_bubble_rating bubble_40","Piadina romagnola a jesi","Tanti tipi di piadina (normale integrale ecc) con tante tante farciture salate e dolci. La vera piadina a Jesi!! "
"ui_bubble_rating bubble_40","Piadine super farcite","Sono stata a qui due volte. Le piadine sono ottime ben cotte e con un ottimo impasto, la farcitura è sempre abbondante e sono molte le varie tipologie di farcitura. La piadina alla nutella super golosa e ottima. La consiglio a tutti quelli che vogliono mangiare una piadina di ottima qualità a un buon prezzo. Ma sopratutto la velocità nel servire, ottima per chi ha poco tempo durante la pausa pranzo."
"ui_bubble_rating bubble_30","Ottime piadine ","Le piadine di questo locale sono sempre buonissime. Vasto assortimento di farciture. Se siete nei dintorni di Jesi e avete voglia di una buona piadina, questa è una tappa obbligata."
"ui_bubble_rating bubble_50","Il migliore!!","Le piadine sono ECCEZIONALI!!!Ben farcite, calde, saporite, consistenti... inoltre puoi scegliere tra mille varianti!!Addirittura con la porchetta! (Che bontà)I prezzi sono davvero onesti, con 5 euro al massimo si prende una piada squisita.Comodissimo il servizio di ordine via sms che ti permette di avere la piadina pronta all'orario desiderato, anche da asporto. Questi aiuta anche il proprietario (di una simpatia estrema!) che una volta ci ha detto che a volte si trova proprio a corto di piade quando ha tantissimi ordini perchè poi ci vuole tempo per farlo (alla faccia delle piade preconfezionate!).Ogni volta che ci va di variare veniamo qui. Lo adoriamo!!"
"ui_bubble_rating bubble_50","Altro che piadina romagnola! ","Una delle migliori piadine mai mangiate, per non parlare poi dei cassoni. Tutti ingredienti freschi e di ottima qualità. Tanta scelta e disponibilità di Sergio, il titolare, a qualsiasi variazione si voglia. Ci torneremo molto spesso. "
"ui_bubble_rating bubble_50","Ottima piadina.","Siamo stati a pranzo in 2, ordinato due piadine che al gusto erano fantastiche, con ingredienti freschi e farcite con abbondanza. Vasta scelta di farciture e vera piadina romagnola."
"ui_bubble_rating bubble_40","La miglior piadina di Jesi","Le piadine sono farcitissime, l'impasto della piadina è ottimo, il prezzo pure!Unica pecca il locale, piccolo e fuori dal centro, vicino alla zona industriale."
"ui_bubble_rating bubble_30","Buona la piadina ma...... ","Sono stato più volte in questo locale e le piadine sono davvero buone e ben farcite. Prezzi onesti e personale cordiale. Unico gigantesco neo: esci da quel posto con una orribile puzza di cucina negli abiti e ovunque. Ragazzi fate qualcosa per l'aspirazione in cucina. Ieri sera, ad esempio, entrando nel locale sembrava ci fosse la nebbia e l'aria che si respirava non era affatto gradevole. "
"ui_bubble_rating bubble_50","Otiimi calzoni!","Quando sono di fretta o non ho nulla da mangiare a casa, e' sempre un piacere rivolgersi a questa piadineria, piedine e calzoni deliziosi con un buon prezzo."
"ui_bubble_rating bubble_40","da provare","Vado spesso a prendermi una piadina con la mia famiglia, sono davvero buone e l' impasto fatto a opera d' arte, i gusti sono dei piu' vari con un' ampia scelta anche per quelli senza glutine."
"ui_bubble_rating bubble_50","una piacevole alternativa","ottima piadina con ingredienti freschi e di qualita' strepitosi i cassoni ,prezzi onesti...da provare per un'alternativa alla solita pizza!"
"ui_bubble_rating bubble_40","Ottima Piadina!","Vasta scelta di piadine, pasta molto buona e a scelta tra normale, integrale o ai 5 cereali. Unica pecca, ce le aspettavamo più farcite. "
"ui_bubble_rating bubble_50","Tutto buonissimo","Consiglio vivamente di andare a mangiare in questo locale.Oltre alla simpatia del proprietario, sempre disponibile e aperto con tutti, si aggiunge la sua capacita' di preparare piadine e cassoni (pasta di pizza piegata, stile calzone, con ripieno caldo).Potete sia ordinare per telefono che sul posto, come potete farvi incartare l'ordine da portar via o consumare sul posto.Prezzi veramente alla portata di tutti con menu' molto vario (carne e/o verdure) e nelle serate del fine settimana non mi stupisce il dover aspettare una mezz'oretta vista la coda ma se telefonate qualche ora prima potete trovare l'ordinazione pronta all'orario preferito"
"ui_bubble_rating bubble_50","Ottime piadine","Siamo stati in questo locale giovedì sera, le piadine sono morbide e ricche di farcitura, il proprietario veramente disponibile. Il sevizio SMS per l'ordinazione è una forza! !!"
"ui_bubble_rating bubble_50","Piadine e cassoni come in Romagna","Ci vado spesso in pausa pranzo. Mi piace molto l'impasto perché è poco grasso ed è molto digeribile. Ampia scelta di piadine e cassoni al giusto prezzo con tanta farcitura, inoltre se preferisci te la fanno con gli ingredienti che vuoi tu. Lo consiglio, per me è la miglior piada a Jesi."
"ui_bubble_rating bubble_50","Buonissimo!!!","Quando mangi qui sembra di stare in Romagna! Piadine e cassoni squisite a ottimi prezzi !consigliatissimo!!!!!!!!!!!!!!!!!!"
"ui_bubble_rating bubble_50","Ottimo rapporto qualità/prezzo e ottimi ingredienti!","Consigliatissimo per un pasto veloce ma ottimo! ottimi gli ingredienti e la scelta! Il locale è piccolo ma ottimo il parcheggio a ridosso."
"ui_bubble_rating bubble_50","Piadineria","Ottima piadineria con ampia scelta di gusti e tipi di farcitura con ingredienti freschissimi e di qualità! Aperto sia a pranzo che a cena e la possibilità di consegna a domicilio e il tutto preparato con la bravura e la simpatia del titolare Sergio! Consigliatissimo!!!"
"ui_bubble_rating bubble_50","Piadina superba!!","Le piadine di Sergio sono sempre ottime e super farcite, i prodotti con cui le farcisce sono sempre freschi e di qualità. C'è tantissima scelta per tutti i gusti, piadine sia classiche che integrali e ai cinque cereali, sia dolci che salate. Buona l'idea del servizio a domicilio. Per la pausa pranzo ma anche per la cena è un'ottima soluzione con una spesa contenuta!"
