"Restaurant_Ratings","Restaurant_Quotes","Restaurant_Reviews"
"","",""
"ui_bubble_rating bubble_50","Ottimo","Piatti tipici ottimamente preparati. Servizio cortese e preparato e prezzi modici. Ottima esperienza, consigliatissimo!"
"ui_bubble_rating bubble_40","Liberty e qualità","cena con amici, carne e verdure ottimamente preparate. ottimo vino in ambiente liberty ben tenuto dall'ente morale che gestisce"
"ui_bubble_rating bubble_50","Ottima pizza","Servizio cordiale, ottima pizza con buoni ingredienti in un locale con una terrazza molto panoramica. Prezzi più che onesti.Da provare"
"ui_bubble_rating bubble_50","Ottimo ","Sono stato in questo ristorante e sono rimasto colpito dal posto, veramente bello, una terrazza con una vista stupenda, personale stragentile e professionale e cosa dire del cibo.... Buonissimo, sono rimasto entusiasta dalla bontà della matriciana bianca e anche altri primi che gentilmente mi sono stati portati per assaggio. Secondo me è uno dei posti migliori dove ho cenato in questa zona. Complimenti a Roberto che è stato di una simpatia incredibile e ci ha permesso di passare una bella serata in compagnia"
"ui_bubble_rating bubble_50","Buon cibo, bel panorama","Cibo ottimo a prezzi contenuti, staff gentile e disponibile, mangiando sulla terrazza si gode di una fantastica vista"
"ui_bubble_rating bubble_40","Ambiente tranquillo cibo buono ","Il Ristorantino si trova all'interno del Circolo Cittadino . Ambiente caldo, accogliente . Cibo buono . I primi : la pasta alla norma e' ottima . Poi tante tante verdure . Il servizio ineccepibile . Molto buono"
"ui_bubble_rating bubble_50","Sempre Ottimo","Il servizio non è cambiato: cordiale veloce e organizzato. Location tranquilla per chi vuole un pò di pace. Il cibo direi ottimo come lo è sempre stato, mantenendo qualità in tutti i piatti e un giusto rapporto qualità/prezzo. Bravi"
"ui_bubble_rating bubble_50","Bella sorpresa ","Luogo ricco di storia molto originale. Cucina deliziosa servita in maniera amorevole e impeccabile insieme. Pienezza dei sapori e gentilezza con ottimo rapporto qualità prezzo.Bravi !"
"ui_bubble_rating bubble_40","Bella serata","Cibo ottimo e personale all'altezza gentile, mangiato in terrazza con vista sulle colline di Jesi . Veramente una bella serata..."
"ui_bubble_rating bubble_50","Buona cucina ottimo servizio","Siamo stati a cena e oltre a un buon panorama abbiamo mangiato veramente bene e con un ottimo servizio. Buonissimo anche il prezzo complimenti davvero "
"ui_bubble_rating bubble_50","Davvero molto buono... e a buon prezzo","Piatti di ottima qualità, in un ambiente tranquillo e confortevole. Il personale è stato gentilissimo e ci ha fatti sentire da subito a nostro agio. Servizio veloce e soprattutto siamo rimasti sorpresi dall'ottimo rapporto qualità/prezzo. Consigliati il vino rosso della casa e le patate (buonissime!)"
"ui_bubble_rating bubble_50","Cena in relax ","Personale molto cordiale e attento. Tutto veramente buono, porzioni generose e rapporto qualità/prezzo ottimo. Torneremo sicuramente "
"ui_bubble_rating bubble_40","Molto buono","Sono stato in questo ristorante e ho mangiato molto bene servizio e qualità otttimi location buona e qualità prezzo nella media"
"ui_bubble_rating bubble_50","Mangi molto bene.","Piatti molto buoni e genuini, atmosfera intima e personale cordiale. Al centro di Jesi. Il conto fatto dal buon Roberto (il titolare) ti lascerà piacevolmente sorpreso. Consigliatissima la Parmigiana e i Ravioli Noir. "
"ui_bubble_rating bubble_40","Ottimo rapporto qualità-prezzo","Pizza e cucina molto buone. Anche se all'interno del Circolo Cittadino 'Il Ristorantino' è aperto anche a chi non è socio. D'estate si può cenare nella terrazza coperta che ha una bella vista sui campi da tennis sottostanti. Personale molto gentile. Consigliato!"
"ui_bubble_rating bubble_30","Retrò","Buona cucina, personale alla mano, carta dei vini scarsa, luogo raccolto ma da rivedere come arredamento."
"ui_bubble_rating bubble_50","Che bontà!","Unico e bellissimo. Atmosfera davvero bellissima per una serata in compagnia. Menù molto varietà con vasta scelta. Personale davvero molto gentile e premuroso verso tutti i clienti."
"ui_bubble_rating bubble_40","ottimo","si è mangiato un pesce divino , cucinato in tutti i modi possibili e sempre innaffiato da dell'ottimo vino bianco."
"ui_bubble_rating bubble_40","Chich ","Ambiente raffinato.Abbiamo fatto una cena con ospiti internazionali e non abbiamo certo sfigurato...!Ottima cucina e buona la carta dei vini!CONAIGLIATO "
"ui_bubble_rating bubble_40","Consigliato!!!","Locale con terrazza panoramica, molto carino e pulito! Personale molto accogliente e professionale, abbiamo fatto una bella mangiata ed il servizio è stato veloce! Consigliato!"
"ui_bubble_rating bubble_50","Livello Qualità-Prezzo Ottimo","Il Ristorantino è un posto davvero accogliente situato proprio al centro di Jesi, all'interno del Circolo Cittadino. Abbiamo mangiato sia primi che secondi, tutto molto buono e soprattutto livello qualità/prezzo OTTIMO! Ve lo consiglio...per una cena in estrema tranquillità in un posto veramente caratteristico ed unico!"
"ui_bubble_rating bubble_40","cena in faniglia","Posto tranquillo bella terrazza con ottima vista. Mangiare buono specialmente primi piatti e dolci . Consiglio soprattutto il dolce mille foglie con crema e panna. Prezzo giusto"
"ui_bubble_rating bubble_50","Il servizio è eccellente, il cibo eccellente, domenica cena meravigliosa tutto intorno",""
"ui_bubble_rating bubble_50","Cibo e servizio superbo con vista panoramica dei dintorni di Jesi",""
